tiempo;estimulo_objetivo;x;y;matriz_estado
21,7789;Gato;611;638;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
21,7997;Gato;610;640;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
21,8204;Gato;607;641;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
21,8413;Gato;606;642;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
21,8622;Gato;605;642;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
21,8829;Gato;605;642;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
21,9038;Gato;606;643;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
21,9246;Gato;606;642;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
21,9456;Gato;606;641;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
21,9662;Gato;605;641;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
21,9871;Gato;605;640;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,0079;Gato;605;639;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,0287;Gato;604;638;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,0495;Gato;605;638;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,0705;Gato;606;637;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,0912;Gato;606;637;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,1120;Gato;606;636;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,1329;Gato;606;636;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,1536;Gato;605;636;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,1747;Gato;604;635;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,1953;Gato;605;635;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,2162;Gato;606;634;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,2371;Gato;606;634;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,2582;Gato;607;633;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,2787;Gato;607;633;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,2995;Gato;607;632;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,3203;Gato;607;630;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,3411;Gato;607;629;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,3621;Gato;608;628;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,3830;Gato;609;627;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,4038;Gato;609;626;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,4246;Gato;609;626;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,4455;Gato;609;625;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,4662;Gato;609;625;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,4871;Gato;609;624;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,5079;Gato;609;624;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,5287;Gato;609;624;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,5495;Gato;609;624;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,5703;Gato;608;624;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,5910;Gato;608;625;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,6120;Gato;608;624;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,6328;Gato;607;624;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,6536;Gato;607;624;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,6744;Gato;607;623;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,6952;Gato;607;622;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,7160;Gato;606;622;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,7370;Gato;606;622;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,7578;Gato;607;622;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,7786;Gato;607;622;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,7994;Gato;607;622;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,8202;Gato;607;623;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,8411;Gato;606;623;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,8619;Gato;606;624;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,8827;Gato;606;624;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,9035;Gato;605;624;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,9244;Gato;605;624;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,9452;Gato;612;617;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,9662;Gato;623;604;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
22,9868;Gato;647;572;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,0077;Gato;669;545;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,0286;Gato;683;525;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,0494;Gato;692;514;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,0702;Gato;697;507;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,0909;Gato;700;502;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,1118;Gato;704;501;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,1326;Gato;705;500;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,1534;Gato;707;499;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,1743;Gato;708;499;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,1952;Gato;709;497;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,2160;Gato;710;496;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,2367;Gato;710;496;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,2578;Gato;711;496;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,2784;Gato;713;495;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,2993;Gato;713;494;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,3201;Gato;713;493;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,3409;Gato;713;493;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,3618;Gato;714;493;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,3828;Gato;714;492;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,4035;Gato;715;492;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,4243;Gato;715;491;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,4452;Gato;714;491;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,4660;Gato;714;491;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,4868;Gato;714;490;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,5076;Gato;714;490;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,5285;Gato;714;489;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,5493;Gato;714;488;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,5701;Gato;714;487;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,5909;Gato;714;487;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,6118;Gato;714;486;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,6328;Gato;711;478;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,6534;Gato;668;320;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,6742;Gato;668;320;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,6951;Gato;668;320;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,7160;Gato;865;106;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,7368;Gato;769;175;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,7576;Gato;743;227;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,7784;Gato;727;286;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,7992;Gato;720;320;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,8201;Gato;710;374;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,8408;Gato;706;409;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,8617;Gato;707;428;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,8826;Gato;705;437;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,9035;Gato;702;441;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,9243;Gato;700;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,9451;Gato;700;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,9658;Gato;700;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
23,9866;Gato;700;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,0075;Gato;699;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,0283;Gato;698;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,0492;Gato;698;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,0700;Gato;698;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,0908;Gato;699;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,1117;Gato;698;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,1325;Gato;698;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,1533;Gato;698;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,1742;Gato;698;442;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,1950;Gato;697;442;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,2158;Gato;697;442;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,2367;Gato;698;442;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,2576;Gato;698;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,2783;Gato;699;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,2993;Gato;700;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,3202;Gato;700;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,3408;Gato;701;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,3617;Gato;702;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,3826;Gato;703;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,4035;Gato;704;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,4242;Gato;704;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,4449;Gato;705;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,4658;Gato;705;445;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,4866;Gato;706;445;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,5074;Gato;706;445;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,5283;Gato;706;445;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,5492;Gato;707;446;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,5700;Gato;707;446;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,5909;Gato;708;446;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,6117;Gato;708;445;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,6324;Gato;709;445;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,6533;Gato;710;445;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,6742;Gato;710;445;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,6949;Gato;710;444;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,7158;Gato;720;442;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,7368;Gato;757;434;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,7575;Gato;794;423;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,7782;Gato;826;412;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,7991;Gato;838;407;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,8198;Gato;855;401;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,8407;Gato;866;399;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,8616;Gato;872;397;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,8825;Gato;876;395;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,9033;Gato;880;394;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,9242;Gato;883;392;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,9449;Gato;885;391;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,9658;Gato;887;392;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
24,9865;Gato;888;392;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,0074;Gato;890;392;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,0281;Gato;889;393;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,0489;Gato;890;394;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,0699;Gato;890;394;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,0907;Gato;889;394;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,1117;Gato;889;394;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,1324;Gato;889;393;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,1531;Gato;889;393;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,1742;Gato;890;392;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,1948;Gato;886;393;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,2157;Gato;862;402;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,2364;Gato;829;411;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,2573;Gato;796;422;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,2782;Gato;769;436;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,2991;Gato;753;442;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,3200;Gato;746;444;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,3407;Gato;737;447;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,3616;Gato;727;448;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,3823;Gato;720;471;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,4031;Gato;703;589;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,4240;Gato;693;677;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,4448;Gato;690;734;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,4656;Gato;683;778;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,4866;Gato;681;788;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,5073;Gato;678;800;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,5283;Gato;675;806;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,5491;Gato;674;812;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,5698;Gato;673;815;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,5907;Gato;674;818;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,6114;Gato;672;819;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,6323;Gato;671;818;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,6532;Gato;672;819;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,6740;Gato;672;819;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,6948;Gato;672;820;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,7156;Gato;672;821;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,7364;Gato;672;822;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,7573;Gato;673;823;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,7782;Gato;673;823;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,7990;Gato;674;823;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,8198;Gato;675;823;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,8407;Gato;675;822;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,8614;Gato;675;823;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,8823;Gato;675;824;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,9031;Gato;675;824;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,9240;Gato;676;824;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,9448;Gato;677;824;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,9656;Gato;677;824;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
25,9864;Gato;678;823;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
26,0072;Gato;679;822;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
26,0280;Gato;679;822;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
26,0488;Gato;679;821;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
26,0697;Gato;680;820;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
26,0905;Gato;681;820;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
26,1113;Gato;681;820;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
26,1321;Gato;682;820;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
26,1531;Gato;682;820;Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
