tiempo;estimulo_objetivo;x;y;matriz_estado
11,4230;Topo;1278;688;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,4435;Topo;1286;688;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,4645;Topo;1290;686;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,4864;Topo;1288;682;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,5061;Topo;1288;682;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,5272;Topo;1290;683;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,5478;Topo;1290;683;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,5686;Topo;1292;684;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,5895;Topo;1293;683;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,6105;Topo;1292;683;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,6320;Topo;1291;681;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,6519;Topo;1290;678;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,6726;Topo;1288;675;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,6936;Topo;1289;675;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,7147;Topo;1287;674;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,7351;Topo;1284;673;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,7559;Topo;1283;672;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,7771;Topo;1282;672;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,7989;Topo;1281;669;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,8196;Topo;1281;668;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,8405;Topo;1282;677;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,8605;Topo;1282;706;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,8810;Topo;1282;719;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,9031;Topo;1280;740;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,9228;Topo;1279;755;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,9434;Topo;1278;764;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,9646;Topo;1278;770;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,9851;Topo;1278;775;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,0063;Topo;1276;778;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,0268;Topo;1276;779;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,0477;Topo;1277;780;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,0685;Topo;1277;782;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,0896;Topo;1277;784;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,1104;Topo;1277;785;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,1313;Topo;1277;785;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,1521;Topo;1275;784;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,1728;Topo;1273;784;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,1936;Topo;1273;784;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,2145;Topo;1272;783;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,2350;Topo;1278;798;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,2563;Topo;1270;782;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,2770;Topo;1270;783;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,2980;Topo;1275;799;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,3185;Topo;1272;783;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,3393;Topo;1271;784;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,3604;Topo;1281;804;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,3812;Topo;1281;804;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,4018;Topo;1281;804;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,4227;Topo;1281;804;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,4447;Topo;1281;804;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,4643;Topo;1276;800;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,4853;Topo;1268;782;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,5059;Topo;1267;783;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,5270;Topo;1267;783;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,5487;Topo;1266;783;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,5696;Topo;1266;782;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,5904;Topo;1266;783;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,6103;Topo;1266;784;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,6310;Topo;1265;784;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,6531;Topo;1265;784;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,6738;Topo;1266;785;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,6946;Topo;1266;785;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,7153;Topo;1267;786;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,7362;Topo;1267;786;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,7561;Topo;1267;787;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,7768;Topo;1268;789;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,7984;Topo;1268;790;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,8185;Topo;1269;790;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,8392;Topo;1270;791;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,8600;Topo;1269;788;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,8808;Topo;1269;753;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,9020;Topo;1269;706;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,9236;Topo;1268;665;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,9437;Topo;1268;638;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,9642;Topo;1267;626;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,9862;Topo;1267;617;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,0058;Topo;1266;613;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,0269;Topo;1266;613;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,0475;Topo;1266;612;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,0685;Topo;1266;610;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,0894;Topo;1268;608;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,1100;Topo;1270;606;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,1311;Topo;1271;605;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,1519;Topo;1272;603;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,1725;Topo;1240;602;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,1944;Topo;1116;607;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,2143;Topo;1019;606;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,2352;Topo;853;595;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,2558;Topo;745;592;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,2777;Topo;695;595;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,2986;Topo;676;599;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,3193;Topo;666;601;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,3390;Topo;662;600;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,3599;Topo;662;600;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,3808;Topo;661;604;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,4018;Topo;662;607;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,4227;Topo;661;607;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,4433;Topo;662;605;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,4641;Topo;683;601;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,4848;Topo;762;597;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,5057;Topo;920;590;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,5265;Topo;994;587;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,5477;Topo;1112;579;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,5685;Topo;1169;578;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,5890;Topo;1195;581;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,6101;Topo;1208;583;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,6307;Topo;1214;584;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,6518;Topo;1218;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,6724;Topo;1222;577;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,6932;Topo;1224;576;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,7142;Topo;1223;577;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,7350;Topo;1223;578;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,7559;Topo;1225;579;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,7778;Topo;1225;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,7973;Topo;1226;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,8182;Topo;1227;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,8391;Topo;1227;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,8598;Topo;1227;581;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,8809;Topo;1225;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,9015;Topo;1226;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,9225;Topo;1226;583;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,9443;Topo;1226;584;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,9642;Topo;1227;583;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,9857;Topo;1227;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,0058;Topo;1228;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,0267;Topo;1228;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,0475;Topo;1229;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,0680;Topo;1230;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,0889;Topo;1230;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,1106;Topo;1231;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,1306;Topo;1232;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,1513;Topo;1232;581;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,1723;Topo;1232;581;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,1933;Topo;1232;582;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,2141;Topo;1232;582;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,2351;Topo;1231;582;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,2558;Topo;1230;582;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,2764;Topo;1228;581;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,2972;Topo;1227;581;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,3192;Topo;1226;581;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,3391;Topo;1225;580;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,3600;Topo;1225;580;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,3817;Topo;1225;579;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,4014;Topo;1226;579;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,4222;Topo;1227;586;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,4433;Topo;1223;581;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,4639;Topo;1222;584;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,4848;Topo;1208;589;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,5058;Topo;1111;609;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,5264;Topo;1000;619;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,5474;Topo;775;617;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,5682;Topo;652;613;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,5891;Topo;584;613;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,6097;Topo;555;614;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,6308;Topo;545;614;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,6514;Topo;539;613;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,6722;Topo;537;612;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,6930;Topo;533;613;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,7139;Topo;532;613;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,7355;Topo;533;612;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,7567;Topo;537;610;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,7763;Topo;537;608;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,7974;Topo;537;605;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,8179;Topo;536;601;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,8391;Topo;535;597;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,8599;Topo;534;593;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,8814;Topo;535;590;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,9015;Topo;535;588;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,9233;Topo;533;587;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,9443;Topo;534;584;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,9640;Topo;535;581;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,9846;Topo;536;579;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,0055;Topo;537;576;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,0273;Topo;537;572;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,0473;Topo;538;572;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,0682;Topo;542;577;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,0897;Topo;546;582;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,1097;Topo;551;585;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,1303;Topo;557;589;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,1511;Topo;561;593;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,1720;Topo;564;595;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,1930;Topo;567;598;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,2140;Topo;568;599;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,2358;Topo;571;601;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,2556;Topo;574;601;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,2764;Topo;575;601;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,2971;Topo;576;603;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,3189;Topo;577;604;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,3387;Topo;578;605;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,3596;Topo;579;607;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,3816;Topo;579;609;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,4011;Topo;579;610;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,4219;Topo;579;612;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,4441;Topo;578;614;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,4638;Topo;577;614;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,4847;Topo;577;614;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,5065;Topo;578;615;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,5264;Topo;578;615;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,5472;Topo;577;615;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,5686;Topo;577;615;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,5898;Topo;577;616;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,6097;Topo;576;617;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,6302;Topo;575;617;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,6510;Topo;574;618;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,6722;Topo;574;619;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,6928;Topo;575;620;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,7139;Topo;574;620;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
15,7343;Topo;574;622;Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
